Season,Round,Age,Location,Replicate,% moisture,Wet weight g,Protein g/100g dry weight,Protein g/100g wet weight,fat g/100g dry weight,fat g/100g wet weight,fat mg/g dry weight,fat mg/g wet weight,total fat (g/cm2),protein g/cm2,No. of days,average dry weight accumulation (g/m2/day),average daily fat accumulation (g/m2/day),average daily protein accumulation (g/m2/day),dry weight,name,value
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,Dry~weight~(g),0.883799999999999
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,Protein~(g/m^2),52.320959999999936
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,EPA~(g/m^2),0.21005467127221472
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,SFA~(g/m^2),2.163563114103812
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,MUFA~(g/m^2),1.494388947050899
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,PUFA~(g/m^2),0.7136857521558343
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,ω3~PUFA~(g/m^2),0.46912209917461295
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,Fat~(g/m^2),12.669967999999997
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,Dry~weight~(g),1.4940999999999995
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,Protein~(g/m^2),78.88847999999997
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,EPA~(g/m^2),0.12148258956846561
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,SFA~(g/m^2),5.350295715577841
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,MUFA~(g/m^2),3.337734148393593
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,PUFA~(g/m^2),0.47884387388236865
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,ω3~PUFA~(g/m^2),0.23587869474543743
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,Fat~(g/m^2),12.669967999999997
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,Dry~weight~(g),1.4940999999999995
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,Protein~(g/m^2),78.88847999999997
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,EPA~(g/m^2),0.12148258956846561
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,SFA~(g/m^2),5.350295715577841
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,MUFA~(g/m^2),3.337734148393593
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,PUFA~(g/m^2),0.47884387388236865
Autumn/Winter,2,32,Berth G,A,93.5,23.0779,9.9,0.6,1.59,0.1,15.9,1.03,0.0012669967999999997,0.007888847999999997,32,0.046690624999999986,0.3959364999999999,2.465264999999999,1.4941,ω3~PUFA~(g/m^2),0.23587869474543743
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,Fat~(g/m^2),12.651839999999991
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,Dry~weight~(g),1.241999999999999
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,Protein~(g/m^2),70.21439999999994
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,EPA~(g/m^2),0.41567458202146407
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,SFA~(g/m^2),4.692053574622769
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,MUFA~(g/m^2),2.992856990554542
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,PUFA~(g/m^2),1.3524631522356902
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,ω3~PUFA~(g/m^2),0.8222246000473351
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,Fat~(g/m^2),12.651839999999991
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,Dry~weight~(g),1.241999999999999
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,Protein~(g/m^2),70.21439999999994
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,EPA~(g/m^2),0.41567458202146407
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,SFA~(g/m^2),4.692053574622769
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,MUFA~(g/m^2),2.992856990554542
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,PUFA~(g/m^2),1.3524631522356902
Autumn/Winter,2,32,Berth G,B,93,17.7252,10.6,0.7,1.91,0.13,19.1,1.34,0.001265183999999999,0.007021439999999994,32,0.03881249999999997,0.3953699999999997,2.194199999999998,1.242,ω3~PUFA~(g/m^2),0.8222246000473351
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,Fat~(g/m^2),11.111637333333343
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,Dry~weight~(g),1.1323000000000008
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,Protein~(g/m^2),61.59712000000004
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,EPA~(g/m^2),0.34668449058410217
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,SFA~(g/m^2),4.198438074432602
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,MUFA~(g/m^2),2.628579586300486
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,PUFA~(g/m^2),1.122724388737746
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,ω3~PUFA~(g/m^2),0.6853685698470328
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,Fat~(g/m^2),11.111637333333343
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,Dry~weight~(g),1.1323000000000008
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,Protein~(g/m^2),61.59712000000004
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,EPA~(g/m^2),0.34668449058410217
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,SFA~(g/m^2),4.198438074432602
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,MUFA~(g/m^2),2.628579586300486
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,PUFA~(g/m^2),1.122724388737746
Autumn/Winter,2,32,Berth G,C,94.6,20.823,10.2,0.6,1.84,0.1,18.4,1,0.0011111637333333342,0.006159712000000004,32,0.03538437500000002,0.347238666666667,1.9249100000000012,1.1323,ω3~PUFA~(g/m^2),0.6853685698470328
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,Fat~(g/m^2),14.909205333333327
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,Dry~weight~(g),1.4635999999999996
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,Protein~(g/m^2),67.91103999999997
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,EPA~(g/m^2),0.5245382537130591
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,SFA~(g/m^2),5.563681886542832
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,MUFA~(g/m^2),3.77429116194442
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,PUFA~(g/m^2),1.7715087386763761
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,ω3~PUFA~(g/m^2),1.214782910303653
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,Fat~(g/m^2),14.909205333333327
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,Dry~weight~(g),1.4635999999999996
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,Protein~(g/m^2),67.91103999999997
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,EPA~(g/m^2),0.5245382537130591
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,SFA~(g/m^2),5.563681886542832
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,MUFA~(g/m^2),3.77429116194442
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,PUFA~(g/m^2),1.7715087386763761
Autumn/Winter,2,54,Berth C,A,92.9,20.6185,8.7,0.6,1.91,0.14,19.1,1.36,0.0014909205333333328,0.0067911039999999975,54,0.027103703703703696,0.2760963950617283,1.2576118518518513,1.4636,ω3~PUFA~(g/m^2),1.214782910303653
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,Fat~(g/m^2),19.227136
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,Dry~weight~(g),1.9176000000000002
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,Protein~(g/m^2),99.20383999999999
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,EPA~(g/m^2),0.8438719390634107
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,SFA~(g/m^2),6.773990201754468
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,MUFA~(g/m^2),5.179839393232863
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,PUFA~(g/m^2),2.5546305064374164
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,ω3~PUFA~(g/m^2),1.8212290757604885
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,Fat~(g/m^2),19.227136
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,Dry~weight~(g),1.9176000000000002
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,Protein~(g/m^2),99.20383999999999
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,EPA~(g/m^2),0.8438719390634107
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,SFA~(g/m^2),6.773990201754468
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,MUFA~(g/m^2),5.179839393232863
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,PUFA~(g/m^2),2.5546305064374164
Autumn/Winter,2,54,Berth C,B,93.7,30.403,9.7,0.6,1.88,0.12,18.8,1.18,0.0019227136000000001,0.009920383999999999,54,0.03551111111111111,0.3560580740740741,1.837108148148148,1.9176,ω3~PUFA~(g/m^2),1.8212290757604885
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,Fat~(g/m^2),8.700432000000008
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,Dry~weight~(g),1.3943000000000012
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,Protein~(g/m^2),47.592106666666716
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,EPA~(g/m^2),0.2650832542014374
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,SFA~(g/m^2),3.401436703911078
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,MUFA~(g/m^2),2.0795083704591715
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,PUFA~(g/m^2),0.9940622032553903
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,ω3~PUFA~(g/m^2),0.6668936605699323
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,Fat~(g/m^2),8.700432000000008
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,Dry~weight~(g),1.3943000000000012
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,Protein~(g/m^2),47.592106666666716
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,EPA~(g/m^2),0.2650832542014374
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,SFA~(g/m^2),3.401436703911078
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,MUFA~(g/m^2),2.0795083704591715
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,PUFA~(g/m^2),0.9940622032553903
Autumn/Winter,2,54,Berth C,C,96.4,38.6346,6.4,0.2,1.17,0.04,11.7,0.42,8.700432000000008e-4,0.004759210666666671,54,0.025820370370370393,0.16111911111111127,0.8813353086419762,1.3943,ω3~PUFA~(g/m^2),0.6668936605699323
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,Fat~(g/m^2),11.571029333333334
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,Dry~weight~(g),1.4367999999999999
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,Protein~(g/m^2),68.9664
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,EPA~(g/m^2),0.3148462359063513
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,SFA~(g/m^2),4.564344402301193
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,MUFA~(g/m^2),2.6928613353402047
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,PUFA~(g/m^2),1.1806733846488175
Autumn/Winter,2,54,Berth G,A,94.6,26.4238,9,0.5,1.51,0.08,15.1,0.82,0.0011571029333333333,0.006896639999999999,54,0.026607407407407406,0.2142783209876543,1.2771555555555554,1.4368,ω3~PUFA~(g/m^2),0.8065619749248002
